Price,Property Type,Bedrooms,Bathrooms,Size,Postcode,Area,Price_Category,Area_Avg_Price
330000,Apartment,1,1,518,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,1,1,388,SW20,South Western,Low,1516724.373
340000,Apartment,2,1,230,WC1N,Western Central,Low,1625819.109
340000,Flat,1,1,465,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,SE18,South Eastern,Low,692104.7799
340000,Flat,2,2,665,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,SE5,South Eastern,Low,692104.7799
340000,Apartment,1,1,934.5690405,E15,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,SE4,South Eastern,Low,692104.7799
340000,Apartment,2,1,680,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,NW6,North Western,Low,1237283.49
340000,Flat,1,1,887.4982689,E16,Eastern,Low,1001684.392
340000,Flat,1,1,593,E14,Eastern,Low,1001684.392
340000,Flat,1,1,470,E3,Eastern,Low,1001684.392
340000,Apartment,1,1,578,E3,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,SE18,South Eastern,Low,692104.7799
340000,Flat,1,1,466,SW12,South Western,Low,1516724.373
340000,Flat,2,1,887.4982689,SE9,South Eastern,Low,692104.7799
340000,Apartment,1,1,934.5690405,SE4,South Eastern,Low,692104.7799
340000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,3,1,738,SE27,South Eastern,Low,692104.7799
340000,Apartment,1,1,934.5690405,W4,Western and Paddington,Low,1706839.339
340000,Flat,2,2,887.4982689,SE28,South Eastern,Low,692104.7799
340000,Flat,2,1,887.4982689,SE9,South Eastern,Low,692104.7799
340000,Flat,1,1,403,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,2,2,775,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,SE1,South Eastern,Low,692104.7799
340000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E13,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E4,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,SE23,South Eastern,Low,692104.7799
340000,Flat,2,1,887.4982689,E13,Eastern,Low,1001684.392
340000,Flat,2,2,887.4982689,EN1,Enfield,Low,501597.2871
340000,Flat,3,1,936,E14,Eastern,Low,1001684.392
340000,Flat,3,1,673,E5,Eastern,Low,1001684.392
340000,Apartment,2,2,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,SE6,South Eastern,Low,692104.7799
340000,Apartment,2,1,934.5690405,E1W,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,NW9,North Western,Low,1237283.49
340000,Apartment,2,2,934.5690405,SW16,South Western,Low,1516724.373
340000,Apartment,2,1,513,N2,Northern,Low,831295.2084
340000,Apartment,1,1,624,SE10,South Eastern,Low,692104.7799
340000,Apartment,1,1,934.5690405,E16,Eastern,Low,1001684.392
340000,House,2,1,593,E3,Eastern,Low,1001684.392
340000,Flat,1,1,560,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,SE4,South Eastern,Low,692104.7799
340000,Apartment,2,1,934.5690405,SE19,South Eastern,Low,692104.7799
340000,Flat,1,1,887.4982689,SE4,South Eastern,Low,692104.7799
340000,Flat,1,1,529,E14,Eastern,Low,1001684.392
340000,Flat,1,1,594,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,443,E14,Eastern,Low,1001684.392
340000,Flat,1,1,550,E4,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,SW19,South Western,Low,1516724.373
340000,Flat,4,1,980,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,3,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,420,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,W3,Western and Paddington,Low,1706839.339
340000,Apartment,2,1,934.5690405,SW16,South Western,Low,1516724.373
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,1,1,520,E3,Eastern,Low,1001684.392
340000,Flat,1,1,520,NW2,North Western,Low,1237283.49
340000,Apartment,2,1,934.5690405,E1W,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,SW17,South Western,Low,1516724.373
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E1W,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,1,1,495,E14,Eastern,Low,1001684.392
340000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Apartment,2,2,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E3,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,E4,Eastern,Low,1001684.392
340000,Flat,3,1,887.4982689,E5,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,N2,Northern,Low,831295.2084
340000,Apartment,1,1,493,E2,Eastern,Low,1001684.392
340000,Flat,1,1,550,E16,Eastern,Low,1001684.392
340000,Flat,2,1,667,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,1,1,934.5690405,E3,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,SW16,South Western,Low,1516724.373
340000,Flat,2,1,617,NW6,North Western,Low,1237283.49
340000,Apartment,1,1,724,E16,Eastern,Low,1001684.392
340000,Flat,1,1,583,SW17,South Western,Low,1516724.373
340000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
340000,Flat,1,1,887.4982689,N14,Northern,Low,831295.2084
340000,Flat,2,2,840,E14,Eastern,Low,1001684.392
340000,Apartment,2,1,511,N21,Northern,Low,831295.2084
340000,Flat,1,1,887.4982689,N1,Northern,Low,831295.2084
340000,Flat,1,1,527,SW19,South Western,Low,1516724.373
340000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,2,2,624,E14,Eastern,Low,1001684.392
340000,Flat,2,1,748,SE5,South Eastern,Low,692104.7799
339999,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
339995,Apartment,2,1,934.5690405,SE20,South Eastern,Low,692104.7799
339995,Flat,2,1,887.4982689,N21,Northern,Low,831295.2084
339995,Apartment,1,1,934.5690405,SE13,South Eastern,Low,692104.7799
339995,Flat,2,1,576,E14,Eastern,Low,1001684.392
339950,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
339950,Flat,2,1,887.4982689,NW2,North Western,Low,1237283.49
339950,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
339950,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
339950,Flat,2,1,887.4982689,NW7,North Western,Low,1237283.49
339000,Apartment,1,1,546,TW2,Twickenham,Low,851258.7475
339000,Flat,1,1,887.4982689,SE13,South Eastern,Low,692104.7799
339000,Apartment,2,3,934.5690405,N18,Northern,Low,831295.2084
338000,Apartment,1,1,457,W2,Western and Paddington,Low,1706839.339
337500,Apartment,2,1,934.5690405,SE3,South Eastern,Low,692104.7799
337000,Apartment,2,1,721,E14,Eastern,Low,1001684.392
336000,Flat,1,1,500,E14,Eastern,Low,1001684.392
336000,Apartment,2,1,438,E3,Eastern,Low,1001684.392
335000,Flat,2,1,665,SW9,South Western,Low,1516724.373
335000,Flat,1,1,510,W13,Western and Paddington,Low,1706839.339
335000,Flat,1,1,390,SW19,South Western,Low,1516724.373
335000,Flat,1,1,516,SE11,South Eastern,Low,692104.7799
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,SW19,South Western,Low,1516724.373
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,581,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,569,E15,Eastern,Low,1001684.392
335000,Flat,2,1,799,E7,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,NW10,North Western,Low,1237283.49
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,640,E16,Eastern,Low,1001684.392
335000,Flat,2,2,887.4982689,N18,Northern,Low,831295.2084
335000,Flat,2,1,680,EN2,Enfield,Low,501597.2871
335000,Flat,1,1,829,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,TW8,Twickenham,Low,851258.7475
335000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,594,TW7,Twickenham,Low,851258.7475
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,2,1,934.5690405,NW7,North Western,Low,1237283.49
335000,Flat,2,2,650,E3,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,N16,Northern,Low,831295.2084
335000,Flat,2,1,680,SW9,South Western,Low,1516724.373
335000,Semi-Detached,2,1,2183.543103,E14,Eastern,Low,1001684.392
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,493,E16,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,498,SW4,South Western,Low,1516724.373
335000,Apartment,1,1,451,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,NW9,North Western,Low,1237283.49
335000,Apartment,1,1,934.5690405,W3,Western and Paddington,Low,1706839.339
335000,Flat,1,1,454,SW19,South Western,Low,1516724.373
335000,Flat,1,1,538,E3,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,NW7,North Western,Low,1237283.49
335000,Flat,1,1,566,W13,Western and Paddington,Low,1706839.339
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,NW9,North Western,Low,1237283.49
335000,Flat,1,1,887.4982689,E15,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,SE7,South Eastern,Low,692104.7799
335000,Apartment,2,1,646,SW18,South Western,Low,1516724.373
329995,Flat,2,1,840,E14,Eastern,Low,1001684.392
335000,Apartment,2,1,421,SW18,South Western,Low,1516724.373
335000,Flat,1,1,482,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
335000,Flat,2,1,603,W4,Western and Paddington,Low,1706839.339
335000,Apartment,1,1,399,SE8,South Eastern,Low,692104.7799
335000,Apartment,1,1,511,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,2,1,934.5690405,E7,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,3,1,890,SW16,South Western,Low,1516724.373
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,592,E10,Eastern,Low,1001684.392
335000,Flat,1,1,551,TW11,Twickenham,Low,851258.7475
335000,Apartment,1,1,934.5690405,N1,Northern,Low,831295.2084
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,SE7,South Eastern,Low,692104.7799
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,3,1,887.4982689,SE25,South Eastern,Low,692104.7799
335000,Apartment,1,1,579,SW19,South Western,Low,1516724.373
330000,Flat,1,1,573,SE5,South Eastern,Low,692104.7799
335000,Apartment,1,2,934.5690405,SW16,South Western,Low,1516724.373
335000,Apartment,1,1,934.5690405,N17,Northern,Low,831295.2084
335000,Flat,1,1,700,SW9,South Western,Low,1516724.373
335000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,SW16,South Western,Low,1516724.373
335000,Flat,1,1,518,SW16,South Western,Low,1516724.373
335000,Apartment,1,1,934.5690405,SW14,South Western,Low,1516724.373
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,SW20,South Western,Low,1516724.373
335000,Flat,2,1,590,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,SE19,South Eastern,Low,692104.7799
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,431,E16,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,N1,Northern,Low,831295.2084
335000,Flat,1,1,887.4982689,SE23,South Eastern,Low,692104.7799
335000,Flat,1,1,887.4982689,NW7,North Western,Low,1237283.49
335000,Flat,2,1,887.4982689,NW10,North Western,Low,1237283.49
335000,Flat,1,1,551,E14,Eastern,Low,1001684.392
335000,Apartment,2,1,934.5690405,SW16,South Western,Low,1516724.373
335000,Flat,2,1,887.4982689,E13,Eastern,Low,1001684.392
335000,Apartment,1,1,436,SW15,South Western,Low,1516724.373
335000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Apartment,1,1,492,NW10,North Western,Low,1237283.49
335000,Apartment,1,1,581,E14,Eastern,Low,1001684.392
335000,Flat,1,1,527,E14,Eastern,Low,1001684.392
335000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
335000,Flat,1,1,620,E14,Eastern,Low,1001684.392
335000,Apartment,2,2,721,E14,Eastern,Low,1001684.392
335000,Flat,2,1,592,E4,Eastern,Low,1001684.392
335000,Apartment,1,1,934.5690405,E15,Eastern,Low,1001684.392
335000,Flat,2,1,887.4982689,SE6,South Eastern,Low,692104.7799
335000,Flat,2,1,55,SE25,South Eastern,Low,692104.7799
335000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
334995,Flat,2,2,887.4982689,E14,Eastern,Low,1001684.392
334000,Apartment,1,1,934.5690405,N12,Northern,Low,831295.2084
333200,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
332500,Flat,1,1,887.4982689,SE13,South Eastern,Low,692104.7799
332500,Apartment,1,1,487,E14,Eastern,Low,1001684.392
332000,Apartment,1,1,493,NW9,North Western,Low,1237283.49
330500,Terraced,3,1,2812.630704,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,610,SE25,South Eastern,Low,692104.7799
330000,Flat,1,1,544,E14,Eastern,Low,1001684.392
330000,Flat,2,1,689,SE6,South Eastern,Low,692104.7799
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,505,SW18,South Western,Low,1516724.373
330000,Flat,1,1,887.4982689,SW19,South Western,Low,1516724.373
330000,Flat,1,1,581,E16,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,W12,Western and Paddington,Low,1706839.339
330000,Flat,1,1,426,E14,Eastern,Low,1001684.392
330000,Apartment,2,1,934.5690405,EN2,Enfield,Low,501597.2871
330000,Flat,1,1,424,SE3,South Eastern,Low,692104.7799
330000,Apartment,2,2,824,E14,Eastern,Low,1001684.392
330000,Flat,1,1,538,E16,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Flat,1,1,484,E14,Eastern,Low,1001684.392
330000,Flat,1,1,385,E14,Eastern,Low,1001684.392
330000,Flat,2,2,743,E14,Eastern,Low,1001684.392
330000,Flat,2,2,887.4982689,NW9,North Western,Low,1237283.49
330000,Flat,1,1,492,E3,Eastern,Low,1001684.392
330000,Flat,1,1,458,TW8,Twickenham,Low,851258.7475
330000,Flat,2,1,628,E3,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E15,Eastern,Low,1001684.392
330000,Apartment,2,1,934.5690405,W3,Western and Paddington,Low,1706839.339
330000,Apartment,2,1,934.5690405,EN2,Enfield,Low,501597.2871
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,2,1,675,NW7,North Western,Low,1237283.49
330000,Flat,2,1,340,E14,Eastern,Low,1001684.392
330000,Terraced,3,1,2812.630704,SE28,South Eastern,Low,692104.7799
330000,Flat,2,1,887.4982689,SW8,South Western,Low,1516724.373
330000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Flat,1,1,449,SW16,South Western,Low,1516724.373
330000,Flat,1,1,434,SW16,South Western,Low,1516724.373
330000,Apartment,1,1,358,HA9,Harrow,Low,510628.2609
330000,Apartment,2,1,561,E14,Eastern,Low,1001684.392
330000,Flat,1,1,430,SW16,South Western,Low,1516724.373
330000,Apartment,1,1,463,E14,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,E3,Eastern,Low,1001684.392
330000,Flat,3,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,1,1,557,E16,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,SW5,South Western,Low,1516724.373
330000,Apartment,1,2,934.5690405,SE16,South Eastern,Low,692104.7799
330000,Flat,2,1,887.4982689,SE20,South Eastern,Low,692104.7799
330000,Flat,2,1,452,E16,Eastern,Low,1001684.392
330000,Flat,1,1,454,SW11,South Western,Low,1516724.373
330000,Apartment,1,1,934.5690405,SE7,South Eastern,Low,692104.7799
330000,Flat,2,1,887.4982689,SW19,South Western,Low,1516724.373
330000,Flat,2,2,887.4982689,SE2,South Eastern,Low,692104.7799
330000,Flat,1,1,437,NW9,North Western,Low,1237283.49
330000,Flat,1,1,593,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,SW19,South Western,Low,1516724.373
330000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,SE23,South Eastern,Low,692104.7799
330000,Flat,1,1,887.4982689,W13,Western and Paddington,Low,1706839.339
330000,Flat,1,1,538,NW9,North Western,Low,1237283.49
330000,Flat,3,1,887.4982689,E11,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E13,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E13,Eastern,Low,1001684.392
330000,Apartment,2,1,934.5690405,N17,Northern,Low,831295.2084
330000,Apartment,1,1,528,E11,Eastern,Low,1001684.392
330000,Flat,3,1,887.4982689,N17,Northern,Low,831295.2084
330000,Flat,1,1,489,TW1,Twickenham,Low,851258.7475
330000,Apartment,1,1,535,E11,Eastern,Low,1001684.392
330000,Flat,1,1,543,SE3,South Eastern,Low,692104.7799
330000,Flat,2,1,887.4982689,NW10,North Western,Low,1237283.49
330000,Flat,2,1,625,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,527,E14,Eastern,Low,1001684.392
330000,Flat,2,1,355,E1,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,N15,Northern,Low,831295.2084
330000,Apartment,2,1,323,NW3,North Western,Low,1237283.49
330000,Flat,2,1,887.4982689,E5,Eastern,Low,1001684.392
330000,Flat,3,1,887.4982689,SE23,South Eastern,Low,692104.7799
330000,Apartment,1,2,934.5690405,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,SW16,South Western,Low,1516724.373
330000,Apartment,1,1,934.5690405,SW20,South Western,Low,1516724.373
330000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,SW16,South Western,Low,1516724.373
330000,Flat,1,1,887.4982689,SE10,South Eastern,Low,692104.7799
330000,Flat,2,1,483,SW19,South Western,Low,1516724.373
330000,Flat,2,1,657,E14,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,1,1,567,SE18,South Eastern,Low,692104.7799
330000,Apartment,1,1,483,E3,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Apartment,2,1,354,SW11,South Western,Low,1516724.373
330000,Flat,2,2,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,3,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Flat,1,1,418,E14,Eastern,Low,1001684.392
330000,Flat,1,1,887.4982689,E16,Eastern,Low,1001684.392
330000,Apartment,1,1,505,SE13,South Eastern,Low,692104.7799
330000,Apartment,1,2,934.5690405,E14,Eastern,Low,1001684.392
330000,Flat,2,1,705,SW4,South Western,Low,1516724.373
330000,Flat,2,1,942,E16,Eastern,Low,1001684.392
330000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Flat,2,1,535,SE25,South Eastern,Low,692104.7799
330000,Apartment,1,1,934.5690405,SE1,South Eastern,Low,692104.7799
330000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
330000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,SE14,South Eastern,Low,692104.7799
330000,Flat,2,2,887.4982689,E15,Eastern,Low,1001684.392
330000,Flat,1,1,624,SE6,South Eastern,Low,692104.7799
330000,Apartment,2,1,934.5690405,N17,Northern,Low,831295.2084
329995,Flat,2,1,887.4982689,E11,Eastern,Low,1001684.392
330000,Apartment,2,1,934.5690405,E9,Eastern,Low,1001684.392
330000,Flat,2,1,887.4982689,E12,Eastern,Low,1001684.392
329995,Flat,1,1,490,E14,Eastern,Low,1001684.392
329950,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
329950,Apartment,3,1,886,TW7,Twickenham,Low,851258.7475
329950,Flat,2,1,887.4982689,TW7,Twickenham,Low,851258.7475
329000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
329000,Apartment,2,1,583,N11,Northern,Low,831295.2084
345000,Apartment,1,1,545,E14,Eastern,Low,1001684.392
345000,Flat,1,1,391,E14,Eastern,Low,1001684.392
345000,Flat,2,1,492,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,SE16,South Eastern,Low,692104.7799
345000,Apartment,2,2,934.5690405,SE16,South Eastern,Low,692104.7799
345000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,422,E14,Eastern,Low,1001684.392
345000,Apartment,2,1,510,SW15,South Western,Low,1516724.373
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,546,NW10,North Western,Low,1237283.49
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,608,E9,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,SE16,South Eastern,Low,692104.7799
345000,Apartment,1,1,499,E14,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,NW2,North Western,Low,1237283.49
345000,Flat,1,1,730,E14,Eastern,Low,1001684.392
345000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,602,N6,Northern,Low,831295.2084
345000,Apartment,2,1,934.5690405,NW4,North Western,Low,1237283.49
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,354,SW6,South Western,Low,1516724.373
345000,Flat,2,1,887.4982689,NW10,North Western,Low,1237283.49
345000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,NW9,North Western,Low,1237283.49
345000,Flat,1,1,336,NW6,North Western,Low,1237283.49
345000,Apartment,1,1,434,E8,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,934.5690405,SW2,South Western,Low,1516724.373
345000,Apartment,2,1,309,NW3,North Western,Low,1237283.49
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Apartment,2,1,934.5690405,E14,Eastern,Low,1001684.392
345000,Flat,3,1,889,NW10,North Western,Low,1237283.49
345000,Apartment,2,2,934.5690405,E6,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,2,1,887.4982689,NW10,North Western,Low,1237283.49
345000,Apartment,2,1,934.5690405,N10,Northern,Low,831295.2084
345000,Apartment,2,1,934.5690405,N15,Northern,Low,831295.2084
345000,Apartment,1,1,934.5690405,E1,Eastern,Low,1001684.392
345000,Flat,1,1,793,NW9,North Western,Low,1237283.49
345000,Flat,2,1,781,TW8,Twickenham,Low,851258.7475
345000,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Flat,1,1,887.4982689,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,478,E14,Eastern,Low,1001684.392
345000,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
344400,Flat,1,1,887.4982689,SW17,South Western,Low,1516724.373
343125,Apartment,2,2,685,SE3,South Eastern,Low,692104.7799
343000,Flat,2,1,887.4982689,SE23,South Eastern,Low,692104.7799
342995,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
342500,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
342000,Flat,3,1,830,SE25,South Eastern,Low,692104.7799
349950,Flat,2,1,552,W3,Western and Paddington,Low,1706839.339
349999,Apartment,1,1,368,W6,Western and Paddington,Low,1706839.339
349999,Flat,1,1,887.4982689,N14,Northern,Low,831295.2084
349995,Flat,1,1,490,E14,Eastern,Low,1001684.392
349995,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
349995,Flat,2,1,887.4982689,E14,Eastern,Low,1001684.392
349995,Flat,1,1,376,SW8,South Western,Low,1516724.373
349995,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
349950,Apartment,1,1,934.5690405,E14,Eastern,Low,1001684.392
349950,Flat,1,1,388,E14,Eastern,Low,1001684.392
349950,Apartment,2,1,404,NW10,North Western,Low,1237283.49
